date,shift,pump,raw_text,Seal_Issue,Low_Level,Pressure_Issue,Trip_Issue,Flow_Issue,Maintenance_Event,Mode_Event,Total_Failure
2025-03-17,Night,P70B,"ro trailer was shutdown, continued filling b-1a with water hose from p-70b | b-1a around 50% level. shutdown p-70b and rolled up hoses",0,0,0,0,0,0,0,0
2025-03-18,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-18,Day,P15C,"p-15c & p-215 solo run uncoupled. re-lotoed when complete. | solo ran p-15c & p-215 motors uncoupled, and breakers racked out afterwards | bin 1 p-15c",0,0,0,0,0,1,0,0
2025-03-18,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-18,Day,P212A,bin 1 p-212a,0,0,0,0,0,0,0,0
2025-03-18,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-18,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-18,Day,P215,"p-15c & p-215 solo run uncoupled. re-lotoed when complete. | solo ran p-15c & p-215 motors uncoupled, and breakers racked out afterwards | bin 2 p-215",0,0,0,0,0,1,0,0
2025-03-18,Day,P216A,b&r installing u-bolts & new bolts on p-216a. | bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-18,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-18,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-18,Day,P35B,bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-18,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-18,Day,P37,p-37 on c-3 online with seal oil blocked in as per rodney in rotations,1,0,0,0,0,0,1,1
2025-03-18,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-18,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-18,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-18,Night,P15B,bin # 7 p-15b,0,0,0,0,0,0,0,0
2025-03-18,Night,P15C,bin #1 p-15c,0,0,0,0,0,0,0,0
2025-03-18,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-18,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-18,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-18,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-18,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-18,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-18,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-18,Night,P27,reinstall seal pot water flow indicators on p27 pumps.,1,0,0,0,0,0,0,1
2025-03-18,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-18,Night,P35B,bin # 1 p-35-b,0,0,0,0,0,0,0,0
2025-03-18,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-18,Night,P37A,bin # 14 p-37 a/b,0,0,0,0,0,0,0,0
2025-03-18,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-18,Night,P58A,#7 : p-58a/b discharge piping (ft-5091),0,0,0,0,0,0,0,0
2025-03-18,Night,P70,ran hose from p-70's to f-2 and the fittings prepped,0,0,0,0,0,0,0,0
2025-03-19,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-19,Day,P15C,"solo ran p-15c & p-215 motors uncoupled, and breakers racked out afterwards | bin 1 p-15c",0,0,0,0,0,0,0,0
2025-03-19,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-19,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-19,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-19,Day,P215,"solo ran p-15c & p-215 motors uncoupled, and breakers racked out afterwards | bin 2 p-215",0,0,0,0,0,0,0,0
2025-03-19,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-19,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-19,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-19,Day,P35B,bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-19,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-19,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-19,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-19,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-19,Day,P58,"b&r working on cutting out and grinding p-58 discharge piping to weld in flanges to install vortex meter. (once flanges are welded in, must hold out on installing vortex meter, piping downstream to dox inlet is clog and needs to be cleared.)",0,0,0,0,0,0,0,0
2025-03-19,Night,P15B,bin #7 p-15b,0,0,0,0,0,0,0,0
2025-03-19,Night,P15C,bin #1 p-15 c,0,0,0,0,0,0,0,0
2025-03-19,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-19,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-19,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-19,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-19,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-19,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-19,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-19,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-19,Night,P35B,bin # 1 p-35-b,0,0,0,0,0,0,0,0
2025-03-19,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-19,Night,P37A,bin # 14 p-37 a/b,0,0,0,0,0,0,0,0
2025-03-19,Night,P41B,bin #3 p-41b (main sat box t and i bin #24),0,0,0,0,0,0,0,0
2025-03-19,Night,P58A,#7 : p-58a/b discharge piping (ft-5091),0,0,0,0,0,0,0,0
2025-03-19,Night,P70,used p-70's to fill condensate header and check for cracks/damage from last freeze. no visible damage found,0,0,0,0,0,0,0,0
2025-03-20,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-20,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-20,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-20,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-20,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-20,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-20,Day,P216A,p-216a interlock trip tested | ivol i&e installing vibration probes on p-216a | bin 34: p-216a,0,0,0,1,0,0,0,1
2025-03-20,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-20,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-20,Day,P35B,bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-20,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-20,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-20,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-20,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-20,Night,P15B,bin #7 p-15b,0,0,0,0,0,0,0,0
2025-03-20,Night,P15C,bin #1 p-15 c,0,0,0,0,0,0,0,0
2025-03-20,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-20,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-20,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-20,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-20,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-20,Night,P216,"used p-70's to fill bfw header, connected after discharge of p-216's, bleeders open at b-1a, b-1b, and b-201 bfw control loops.",0,0,0,0,0,0,0,0
2025-03-20,Night,P216A,scaffold at p-216a | #34 : p-216a,0,0,0,0,0,0,0,0
2025-03-20,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-20,Night,P27,t6 c2 inventory valve replacement between t6 and p27.,0,0,0,0,0,0,0,0
2025-03-20,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-20,Night,P35B,bin # 1 p-35-b,0,0,0,0,0,0,0,0
2025-03-20,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-20,Night,P37A,bin # 14 p-37 a/b,0,0,0,0,0,0,0,0
2025-03-20,Night,P41B,bin #3 p-41b (main sat box t and i bin #24),0,0,0,0,0,0,0,0
2025-03-20,Night,P58A,#7 : p-58a/b discharge piping (ft-5091),0,0,0,0,0,0,0,0
2025-03-20,Night,P70,"used p-70's to fill b-501 with demin water | used p-70's to fill bfw header, connected after discharge of p-216's, bleeders open at b-1a, b-1b, and b-201 bfw control loops. | scaffold at p-70's for kick back spool piece",0,0,0,0,0,0,0,0
2025-03-21,Day,P10,connected cw tubing at p-204's & p-10's,0,0,0,0,0,0,0,0
2025-03-21,Day,P102,lined up p-70b to p-102 discharge to completely fill bfw header | slowly filing d-39 using p-102 min-flow line.,0,0,0,0,1,0,0,1
2025-03-21,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-21,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-21,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-21,Day,P204,connected cw tubing at p-204's & p-10's,0,0,0,0,0,0,0,0
2025-03-21,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-21,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-21,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-21,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-21,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-21,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-21,Day,P35B,started c-1 lube system with p-35b | bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-21,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-21,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-21,Day,P37B,started c-3 lube system with p-37b,0,0,0,0,0,0,0,0
2025-03-21,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-21,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-21,Day,P70B,lined up p-70b to p-102 discharge to completely fill bfw header,0,0,0,0,0,0,0,0
2025-03-21,Night,P15B,bin # 7 p-15b,0,0,0,0,0,0,0,0
2025-03-21,Night,P15C,bin #1 p-15c,0,0,0,0,0,0,0,0
2025-03-21,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-21,Night,P208,reinstalled water sight flow indicators on p208’s.,0,0,0,0,0,0,0,0
2025-03-21,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-21,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-21,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-21,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-21,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-21,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-21,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-21,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-21,Night,P37A,bin # 14 p-37 a,0,0,0,0,0,0,0,0
2025-03-21,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-21,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-22,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-22,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-22,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-22,Day,P213A,replaced tubing on p-213a's oil mister. | bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-22,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-22,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-22,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-22,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-22,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-22,Day,P35B,bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-22,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-22,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-22,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-22,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-22,Night,P15B,bin # 7 p-15b,0,0,0,0,0,0,0,0
2025-03-22,Night,P15C,bin #1 p-15c,0,0,0,0,0,0,0,0
2025-03-22,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-22,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-22,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-22,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-22,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-22,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-22,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-22,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-22,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-22,Night,P37A,bin # 14 p-37 a,0,0,0,0,0,0,0,0
2025-03-22,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-22,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-23,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-23,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-23,Day,P1A,ivol maintenance is installing p-1a motor.,0,0,0,0,0,1,0,0
2025-03-23,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-23,Day,P213A,replaced tubing on p-213a's oil mister. | bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-23,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-23,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-23,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-23,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-23,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-23,Day,P35B,c-3 lube is running on p-35b. | bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-23,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-23,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-23,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-23,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-23,Day,P70B,filled d-39 to 65% with p-70b.,0,0,0,0,0,0,0,0
2025-03-23,Night,P15B,"bin #1 p-15c p-15b p-215 at cooling towers un-locked and lined up by day shift, 3-23-25",0,0,0,0,0,0,0,0
2025-03-23,Night,P15C,"bin #1 p-15c p-15b p-215 at cooling towers un-locked and lined up by day shift, 3-23-25",0,0,0,0,0,0,0,0
2025-03-23,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-23,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-23,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-23,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-23,Night,P215,"bin #1 p-15c p-15b p-215 at cooling towers un-locked and lined up by day shift, 3-23-25",0,0,0,0,0,0,0,0
2025-03-23,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-23,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-23,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-23,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-23,Night,P37A,bin # 14 p-37 a,0,0,0,0,0,0,0,0
2025-03-23,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-23,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-24,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-24,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-24,Day,P1A,12:46 p-1a online for vibration check. | 13:19 p-1a offline. | rotation & amperage were checked during p-1a solo run.,0,0,0,0,0,0,1,0
2025-03-24,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-24,Day,P212A,turner is installing screw piping on p-212a.,0,0,0,0,0,0,0,0
2025-03-24,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-24,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-24,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-24,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-24,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-24,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-24,Day,P35B,bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-24,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-24,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-24,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-24,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-24,Night,P15B,bin # 7 p-15b,0,0,0,0,0,0,0,0
2025-03-24,Night,P15C,bin #1 p-15c,0,0,0,0,0,0,0,0
2025-03-24,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-24,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-24,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-24,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-24,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-24,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-24,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-24,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-24,Night,P35B,bin # 8 p-35-b pump replacement,0,0,0,0,0,0,0,0
2025-03-24,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-24,Night,P37A,bin # 14 p-37 a,0,0,0,0,0,0,0,0
2025-03-24,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-24,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-25,Day,P1000A,unlocked p-1000a/b movs for stroke testing,0,0,0,0,0,0,0,0
2025-03-25,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-25,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-25,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-25,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-25,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-25,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-25,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-25,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-25,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-25,Day,P35B,"kaizen replaced p-35b. at time of report, pump has not been coupled to the motor. | bin 01: p-35b",0,0,0,0,0,0,0,0
2025-03-25,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-25,Day,P36B,p-36b has been unlocked and energized for maintenance’s upcoming screen lube flushing for c-2.,0,0,0,0,0,1,0,0
2025-03-25,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-25,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-25,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-25,Night,P15B,bin # 7 p-15b,0,0,0,0,0,0,0,0
2025-03-25,Night,P15C,bin #1 p-15c,0,0,0,0,0,0,0,0
2025-03-25,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-25,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-25,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-25,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-25,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-25,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-25,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-25,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-25,Night,P35B,bin # 8 p-35-b pump replacement,0,0,0,0,0,0,0,0
2025-03-25,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-25,Night,P37A,bin # 14 p-37 a,0,0,0,0,0,0,0,0
2025-03-25,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-25,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-26,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-26,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-26,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-26,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-26,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-26,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-26,Day,P216A,ivol maintenance working on p-216a. | bin 34: p-216a,0,0,0,0,0,1,0,0
2025-03-26,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-26,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-26,Day,P35B,p-35b replacement is completed. p-35b started for kaizen to start lube oil flush on c-1 system. | p-35b has been shut down and locked out on the breaker in k-2. | pump test pre-startup action form’ completed for p-35b and p-37b. forms turned into operations coordinator. | bin 01: p-35b,0,0,0,0,0,0,0,0
2025-03-26,Day,P36A,bin 4 p-36a,0,0,0,0,0,0,0,0
2025-03-26,Day,P37A,bin 14: p-37a/b,0,0,0,0,0,0,0,0
2025-03-26,Day,P37B,pump test pre-startup action form’ completed for p-35b and p-37b. forms turned into operations coordinator.,0,0,0,0,0,0,0,0
2025-03-26,Day,P41B,bin 3 p-41b seal repair,1,0,0,0,0,1,0,1
2025-03-26,Day,P44S,bin 2 sv-981 @ p-44s,0,0,0,0,0,0,0,0
2025-03-26,Night,P1000,i&e disconnected leads on transformers for p-1000's a/b for testing,0,0,0,0,0,0,0,0
2025-03-26,Night,P15B,bin # 7 p-15b,0,0,0,0,0,0,0,0
2025-03-26,Night,P15C,bin #1 p-15c,0,0,0,0,0,0,0,0
2025-03-26,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-26,Night,P212A,bin 1 p-212-a,0,0,0,0,0,0,0,0
2025-03-26,Night,P213A,bin # 11 p-213 a/b,0,0,0,0,0,0,0,0
2025-03-26,Night,P214A,bin 2 p-214-a,0,0,0,0,0,0,0,0
2025-03-26,Night,P215,bin #2 p-215,0,0,0,0,0,0,0,0
2025-03-26,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-26,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-26,Night,P35A,bin 5 p-35-a,0,0,0,0,0,0,0,0
2025-03-26,Night,P35B,bin # 8 p-35-b pump replacement,0,0,0,0,0,0,0,0
2025-03-26,Night,P36A,bin 4 p-36-a,0,0,0,0,0,0,0,0
2025-03-26,Night,P37A,bin # 14 p-37 a,0,0,0,0,0,0,0,0
2025-03-26,Night,P41B,bin #3 p-41b (main sat box is at t&i south bin #24,0,0,0,0,0,0,0,0
2025-03-26,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-27,Night,P15C,"16:37-16:44, p-15c, down.",0,0,0,0,0,0,0,0
2025-03-27,Night,P1B,2: p-1b,0,0,0,0,0,0,0,0
2025-03-27,Night,P212A,p-212a,0,0,0,0,0,0,0,0
2025-03-27,Night,P213A,11. p-213a/b,0,0,0,0,0,0,0,0
2025-03-27,Night,P214A,p-214a / sv-3912a,0,0,0,0,0,0,0,0
2025-03-27,Night,P216A,#34 : p-216a,0,0,0,0,0,0,0,0
2025-03-27,Night,P216B,1: p-216b,0,0,0,0,0,0,0,0
2025-03-27,Night,P35A,p-35a,0,0,0,0,0,0,0,0
2025-03-27,Night,P35B,p-35b pump replacement (loto is currently a single source in k-2),0,0,0,0,0,1,0,0
2025-03-27,Night,P36A,p-36a / sv-3936,0,0,0,0,0,0,0,0
2025-03-27,Night,P37A,p-37a/b,0,0,0,0,0,0,0,0
2025-03-27,Night,P58A,#7 : p-58a/b discharge piping (ft-5091).,0,0,0,0,0,0,0,0
2025-03-28,Day,P15B,bin 7 p-15b,0,0,0,0,0,0,0,0
2025-03-28,Day,P15C,bin 1 p-15c,0,0,0,0,0,0,0,0
2025-03-28,Day,P1B,bin 2 p-1b,0,0,0,0,0,0,0,0
2025-03-28,Day,P213A,bin 11: p-213a/b,0,0,0,0,0,0,0,0
2025-03-28,Day,P214A,bin 2 p-214a,0,0,0,0,0,0,0,0
2025-03-28,Day,P215,bin 2 p-215,0,0,0,0,0,0,0,0
2025-03-28,Day,P216A,bin 34: p-216a,0,0,0,0,0,0,0,0
2025-03-28,Day,P216B,bin 1 p-216b,0,0,0,0,0,0,0,0
2025-03-28,Day,P27B,(n2 in @ p-27b suction through chill down line & out of bleeder on inlet spool for sv-368; high point bleeder on d-25 float bridle open also),0,0,0,0,0,0,0,0
2025-03-28,Day,P30B,(n2 in @ lv-844 on d-21; all sv inlet spools on d-19 sv deck have bleeder open; d-23 purging through upstream bleeder @ fv-237; n2 in @ p-30b purging to sv deck @ t-8b),0,0,0,0,0,0,0,0
2025-03-28,Day,P35A,bin 5 p-35a,0,0,0,0,0,0,0,0
2025-03-28,Day,P35B,bin 01: p-35b,0,0,0,0,0,0,0,0
